song_id,song_name,song_url
1811921555,星辰大海,https://p2.music.126.net/0mRcGJSq93o83Q32i7EuIw==/109951167277470394.jpg
1866185395,带我去很远地方,https://p1.music.126.net/P_Wu8T1cW3P94VWHU9eycg==/109951166243109362.jpg
1440876675,我们的爱 (Live),https://p1.music.126.net/yfWZi32AbkxUehMKY_-utA==/109951164913076037.jpg
1882642256,Oracle,https://p1.music.126.net/kXbv0KSaLcoaCvtMqxezGA==/109951166468775827.jpg
1849650220,梦返,https://p1.music.126.net/D6S3hvtJXHXywGYBSQBbhg==/109951166050639929.jpg
1428598955,连名带姓 (Live),https://p2.music.126.net/8CBeG0BF2C0dPiA1FDflGQ==/109951164773621591.jpg
1864898927,平行线,https://p2.music.126.net/N-WxRHWqARxjQnEjdNWr6Q==/109951166226272712.jpg
2040548020,以我之躯,https://p2.music.126.net/2g7NmkRDzNtz0bgsuWlQxA==/109951168554639352.jpg
1851244378,《星辰大海》建党百年主题音乐,https://p2.music.126.net/umbDstObrbiHB-5hy-5U8A==/109951166067382896.jpg
526904841,还可以爱吗,https://p2.music.126.net/zPQeY7GPAJnPL12QrdRt2Q==/109951163099333305.jpg
1920740889,ReOracle,https://p2.music.126.net/T_KEXE301-CuVfgaNYfJJw==/109951167055474167.jpg
1392705433,Sad Sometimes,https://p1.music.126.net/iSrGo_tnkOge-OkIhIV1YQ==/109951164381939381.jpg
1873317057,Wish You Were Here,https://p2.music.126.net/N-WxRHWqARxjQnEjdNWr6Q==/109951166226272712.jpg
1447848928,自救,https://p1.music.126.net/Ip5LwGHfqW-txmSAI6jVeg==/109951165031850072.jpg
1402718552,没了我你依然拥有太阳（demo）,https://p2.music.126.net/AEBjp_fawe589nOOSg8UYg==/109951164480561132.jpg
558097640,打开,https://p2.music.126.net/mEZcNgfazhywRG70LnHUpQ==/109951163286016915.jpg
1969818592,上海滩+最爱上海滩 (Live),https://p1.music.126.net/jElhQmMdFiVFtFPvWtVbFw==/109951167749864067.jpg
1334818144,左手指月 (Live),https://p1.music.126.net/HCXUHrDand7H2ZZakTW5xg==/109951163745362729.jpg
2007318832,窗外大雨,https://p2.music.126.net/IQmtlKIbgqCDe0QSy3-Dug==/109951168152472659.jpg
1915274713,重返地球,https://p1.music.126.net/RMuJRsOUMPejEVjjdZmxgA==/109951166982739651.jpg
1888354232,我爱你中国 (Live),https://p2.music.126.net/pleQjKOI26fSenkUGipDLw==/109951166537300832.jpg
1335841976,天下无双 (Live),https://p1.music.126.net/p2ZGxDQ2P4Bt1OraiUMp7A==/109951163764440169.jpg
2016388167,歌曲：绿水青山,https://p1.music.126.net/9F4_dKm4XHQEKmzNKdz-gg==/109951168249562066.jpg
1440134117,保留 (Live),https://p2.music.126.net/mLbxEHGdL-R5_SU77we5pg==/109951164900345260.jpg
1865532803,众,https://p1.music.126.net/IZS8P_KatvwoZG3vJpOAyA==/109951166244066795.jpg
2020144873,花灿灯彩闹元宵,https://p1.music.126.net/w6Ahk40jUaUFuFX4VSDFMg==/109951168287181383.jpg
2040548022,以我之躯 吟唱版,https://p1.music.126.net/2g7NmkRDzNtz0bgsuWlQxA==/109951168554639352.jpg
1932047265,让世界再明亮,https://p1.music.126.net/cgd3GVrfPiDQBDt61M4aUA==/109951167199155229.jpg
1387152067,消散,https://p1.music.126.net/ZK5igjMF9QpsM2cvXR0P7A==/109951164328281012.jpg
1835284967,不鼓自鸣 (Live),https://p2.music.126.net/0d2zG6a1qbPylqYyGCeDWg==/109951165867456661.jpg
1440134114,贝加尔湖畔 (Live),https://p2.music.126.net/mLbxEHGdL-R5_SU77we5pg==/109951164900345260.jpg
1831446880,余年 (Live),https://p1.music.126.net/QXMg2_LrrPPuXQ6bOeLE_Q==/109951165825398062.jpg
1416173198,征战,https://p1.music.126.net/b28uIo6Oy3SU6nf7RB18Fw==/109951164620743926.jpg
1303726727,可能,https://p1.music.126.net/pd46F_A5EaLGh92T7pAelw==/109951163507342440.jpg
1835283151,听到我 (Live),https://p1.music.126.net/0d2zG6a1qbPylqYyGCeDWg==/109951165867456661.jpg
1831446002,跳舞的梵谷 (Live),https://p1.music.126.net/QXMg2_LrrPPuXQ6bOeLE_Q==/109951165825398062.jpg
1429908222,我用所有报答爱 (Live),https://p2.music.126.net/muqRnruZBkljZgnvzDzE_A==/109951164795622920.jpg
1920894899,你逆着光而来,https://p2.music.126.net/vJEo2XWDH_PNSRwQlIhFzw==/109951168142015954.jpg
1988527367,I'll Carry On,https://p2.music.126.net/f3i6BjHRx7qRDSCAwaQrvw==/109951167956629195.jpg
1852218579,此间少年,https://p1.music.126.net/SpFlCc2JwypF8wc0CJVzeA==/109951166076515359.jpg
1974437339,涉海前行,https://p1.music.126.net/U3QLzN8FXeYB9NRpm0k_2Q==/109951167805855852.jpg
1392477392,假装,https://p1.music.126.net/Eq-oE3lUBOM1W8yoXQIckw==/109951164379393160.jpg
1338146928,Super Star + 乡恋 + 光阴的故事 + 男儿当自强 + 我的中国心 (Live),https://p1.music.126.net/ro1Blkdo9FvPgddmqLbivA==/109951163794412442.jpg
2038908875,灿若星辰,https://p2.music.126.net/DmFyxrW8qXqZ3aj9soTScA==/109951168526409889.jpg
1477586794,迷途,https://p2.music.126.net/qN-7TMJkGLlOpVW60tASjw==/109951165303388043.jpg
1425109599,更漏子,https://p1.music.126.net/IEBIS_ut1tWNphMa_uL9Fg==/109951164729613829.jpg
1334818145,那时的光 (Live),https://p2.music.126.net/HCXUHrDand7H2ZZakTW5xg==/109951163745362729.jpg
2015002666,红包来了,https://p2.music.126.net/kwVU-Lm8gx-zsqAnoH9uJA==/109951168239468479.jpg
1888357139,光明 (Live),https://p2.music.126.net/2BhksMz9Kt62URf_1Z9fjg==/109951166537306697.jpg
1864603386,羽众不同,https://p2.music.126.net/NoHVtA8CAbk55QJs8r3FQA==/109951166221842493.jpg
